sector_name,sector_link,title,link
,,"EIACP PC Resource Partner (RP) on Avian Ecology, Mumbai",https://bnhsenvis.nic.in
,,"EIACP PC-HuB State of Environment and Related Issues, Tamil Nadu",https://tnenvis.nic.in
,,"EIACP PC-Hub: Himachal Pradesh Status of Environment and Related Issues, Himachal Pradesh",https://hpenvis.nic.in
,,"EIACP Programme Centre - Wildlife and Protected Areas Management, Dehradun, Uttarakhand",https://wiienvis.nic.in
,,"EIACP Programme Centre on Climate Change and Public Health, Hyderabad",https://iictenvis.nic.in
,,"ENVIS Centre of Odisha's State of Environment, Odisha",https://orienvis.nic.in
,,"ENVIS Centre on Biogeochemistry Jawaharlal Nehru University, New Delhi",https://jnuenvis.nic.in
,,ENVIS Centre on Control of Pollution-Central Pollution Control Board (CPCB),https://cpcbenvis.nic.in
,,"ENVIS Centre on Faunal Diversity, Kolkata",https://zsienvis.nic.in
,,"ENVIS Centre on Microorganisms and Impact of Public Health, Chennai",https://envismadrasuniv.org
,,"ENVIS Centre on Tripura State Pollution Control Board, Agartala",https://trpenvis.nic.in
,,"ENVIS Centre, Maharashtra",https://mahenvis.nic.in
,,"ENVIS Environmental Information System, Indian Centre for Plastic in the Environment (ICPE)",https://icpe.in
,,"ENVIS Hub, Manipur",https://manenvis.nic.in
,,"ENVIS Resource Partner on Biodiversity, Kolkata",https://bsienvis.nic.in
,,"Enviornment Department, Delhi",https://environment.delhi.gov.in
,,"Environment & Climate Change Department, Goa",https://envcc.goa.gov.in
,,"Environment Surveillance Centre (M.P Pollution Control Board), Madhya Pradesh",https://erc.mp.gov.in
,,"Environment, Forest and Climate Change Department, Uttar Pradesh",https://upforest.gov.in
,,"Environmental Planning & Coordination Organisation (EPCO), Madhya Pradesh",https://epco.mp.gov.in
,,Farakka Barrage Project (FBP),https://fbp.gov.in
,,"Flood Management Improvement Support Centre (FMISC), Bihar",https://fmiscwrdbihar.gov.in
,,"Forest, Ecology & Environment Department",https://ladakh.nic.in/forest-ecology-environment-department
,,"Ganga Flood Control Commission (GFCC), Patna",https://gfcc.gov.in
,,Godavari River Management Board,https://grmb.gov.in
,,Green Skill Development Programme (GSDP),https://gsdp-envis.gov.in
,,"Ground Water Department, Uttar Pradesh",https://upgwd.gov.in
,,"Gujarat Ecological Education and Research (GEER) Foundation, Gujarat",https://geerfoundation.gujarat.gov.in
,,"Gujarat Environment Management Institute (GEMI), Gujarat",https://gemi.gujarat.gov.in
,,"Hydrology Project, Water Resources Department, Gujarat",https://swhydrology.gujarat.gov.in
,,"ICFRE - Rain Forest Research Institute, Jorhat, Assam",https://rfri.icfre.gov.in
,,ICFRE-Institute of Wood Science and Technology,https://ipirti.gov.in
,,India Water Week,https://indiawaterweek.in
,,"Indian Institute of Forest Management (IIFM), Bhopal",https://iifm.ac.in
,,Indian Institute of Tropical Meteorology (IITM),https://www.tropmet.res.in
,,Indian National Tsunami Early Warning System,https://tsunami.incois.gov.in
,,Jal Jeevan Mission,https://ejalshakti.gov.in
,,Jal Jeevan Mission,https://jaljeevanmission.gov.in
,,"Jalanidhi - Kerala Rural water Supply and Sanitation Agency, Kerala",https://jalanidhi.kerala.gov.in
,,"Jammu and Kashmir Forest Protection Force, Jammu and Kashmir",https://jkfpf.nic.in
,,"Karnataka State Highways Improvement Project (KSHIP), Karnataka",https://www.kship.in
,,"Kolkata Environmental Improvement Investment Program (KEIIP), West Bengal",https://www.keiip.in
,,"Kundal Academy of Development, Administration and Management (Forests), Maharashtra",https://www.kundalforestacademy.gov.in
,,"MAUSAM - Quarterly Journal of Meteorology, Hydrology and Geophysics",https://metnet.imd.gov.in/imdmausam
,,"METNET : An e-Governance Intra-IMD Portal, New Delhi",https://metnet.imd.gov.in
,,Maharashtra Water Resources Regulatory Authority (MWRRA),https://mwrra.maharashtra.gov.in
,,"Meteorological Center, Bengaluru",https://mausam.imd.gov.in/bengaluru
,,"Meteorological Center, Raipur",https://mausam.imd.gov.in/raipur
,,"Meteorological Centre, Thiruvananthapuram",https://mausam.imd.gov.in/thiruvananthapuram
,,"Meteorological Centre, Bhubaneswar",https://mausam.imd.gov.in/bhubaneswar
,,"Meteorological Centre, Ahmedabad",https://mausam.imd.gov.in/ahmedabad
,,"Meteorological Centre, Hyderabad",https://imdhyderabad.gov.in
,,"Meteorological Centre, Shimla",https://mausam.imd.gov.in/shimla
,,"Mumbai City Collectorate, Property Card Information System, Maharashtra",https://prcmumbai.nic.in
,,"Nagaland Pollution Control Board, Nagaland",https://npcb.nagaland.gov.in
,,Narmada Control Authority,https://nca.gov.in
,,"National Centre for Sustainable Coastal Management (NCSCM), Chennai",https://www.ncscm.res.in
,,National Hydrology Project (NHP),https://nhp.mowr.gov.in
,,National Mineral Development Corporation Limited (NMDC),https://www.nmdc.co.in
,,"National Mission for Clean Ganga (NMCG), New Delhi",https://nmcg.nic.in
,,National River Conservation Directorate (NRCD),https://nrcd.nic.in
,,"National Tiger Conservation Authority (NTCA), New Delhi",https://ntca.gov.in
,,"National Water Academy, Pune",https://nwa.mah.nic.in
,,National Water Development Agency (NWDA),https://nwda.gov.in
,,National Water Mission,https://nwm.gov.in
,,"Odisha Community Tank Development & Management Society, Odisha",https://octdms.in
,,Online Submission and Monitoring of Environmental Clearances,https://environmentclearance.nic.in
,,"Orang National Park & Tiger Reserve, Assam",https://orangnptr.in
,,"Ozone Cell-Ministry of Environment and Forests, New Delhi",https://ozonecell.nic.in
,,"PARIVESH an environmental single window hub for Environment, Forest, Wildlife and CRZ clearances",https://parivesh.nic.in
,,"Rashtriya Krishi Vikas Yojana - (RKVY), Telangana",https://horticulturedept.telangana.gov.in
,,"Regional Meteorological Centre, Guwahati",https://mausam.imd.gov.in/guwahati
,,"Regional Meteorological Centre, Mumbai",https://mausam.imd.gov.in/mumbai
,,"Regional Meteorological Centre, Kolkata",https://mausam.imd.gov.in/kolkata
,,"Regional Meteorological Centre, Nagpur",https://www.imdnagpur.gov.in
,,"Regional Meteorological Centre, New Delhi",https://amssdelhi.gov.in
,,"Research in Environment (RE) Division, Ministry of Environment, Forest and Climate Change",https://repmismoef.nic.in
,,"SPA-EIACP PC RP on Human Settlements and their Impact on Environment, Delhi",https://spaenvis.nic.in
,,"Sanjay Gandhi National Park, Maharashtra",https://sgnp.maharashtra.gov.in
,,Society of Integrated Coastal Management (SICOM),https://sicom.nic.in
,,"Soil Survey & Soil Conservation Department, Kerala",https://www.keralasoils.gov.in
,,"State Program Management Group Namami Gange, Uttarakhand",https://spmguttarakhand.uk.gov.in
,,"Swajal Project, Uttarakhand",https://swajal.uk.gov.in
,,"Swarna Jayanti Environment Training Institute, Haryana",https://sjeti.haryana.gov.in
,,"Telangana State Pollution Control Board (TSPCB), Telangana",https://tspcb.cgg.gov.in
,,"The Gulf of Khambhat Development Project, Gujarat",https://kalpasar.gujarat.gov.in
,,Tungabhadra Board,https://tbboard.gov.in
,,Upper Yamuna River Board,https://uyrb.gov.in
,,"Uttarakhand Environment Protection and Pollution Control Board (UEPPCB), Dehradun",https://ueppcb.uk.gov.in
,,Waste to Wealth,https://www.wastetowealth.gov.in
,,"Watershed Development Department, Karnataka",https://watershed.karnataka.gov.in
,,"West Bengal Accelerated Development of Minor Irrigation Project (WBADMIP), West Bengal",https://www.wbadmip.org
,,"Wildlife Conservation (including species and habitats) using Geospatial Techniques, WWF-India, New Delhi",https://wwfenvis.nic.in
,,Wildlife Institute of India (WII),https://wii.gov.in
,,Zoological Survey of India (ZSI),https://zsi.gov.in
Finance_Banking_Insurance,https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,,
,,"ARTHWAHINI - Management System for TreasuryNet, Maharashtra",https://arthwahini.mahakosh.gov.in
,,Ahmedabad Customs,https://ahmedabadcustoms.gov.in
,,"Aid Accounts and Audit Division, New Delhi",https://caaa.gov.in
,,"Air Cargo Complex, Mumbai Customs",https://accmumbai.gov.in
,,"Airport Special Cargo, Mumbai Customs Zone - III",https://airportspecialcargo.gov.in
,,Andhra Pradesh Temples Portal,https://www.aptemples.ap.gov.in
,,Anubhav Portal,https://pensionersportal.gov.in/anubhav
,,Appellate Tribunal for Forfeited Property (ATFP),https://atfp.gov.in
,,Arun Jaitley National Institute of Financial Management,https://www.ajnifm.ac.in
,,Atherstone Investor Communications Limited,https://www.aicl.in
,,"Authorised Economic Operator Programme, Indian Customs (AEO)",https://aeoindia.gov.in
,,Bank of Maharashtra,https://bankofmaharashtra.in
,,Bengaluru Customs Zone,https://bangalorecustoms.gov.in
,,"Bhavishya, Pension Sanction and Payment Tracking System",https://bhavishya.nic.in
,,"Budget Estimation, Allocation and Monitoring System (BEAMS), Maharashtra",https://beams.mahakosh.gov.in
,,"Budget, Uttar Pradesh",https://budget.up.nic.in
,,"CGST & Central Excise, Ujjain Commissionerate",https://cgstujjain.gov.in/en
,,CRCS-Sahara Refund Portal,https://mocrefund.crcs.gov.in
,,Central Board of Direct Taxes (CBDT),https://incometaxindia.gov.in/pages/about-us/central-board-of-direct-taxation.aspx
,,"Central Board of Excise and Customs (CBEC), Bhavnagar",https://cenexbhavnagar.nic.in
,,Central Board of indirect Taxes and Customs,https://www.cbic.gov.in
,,Central Economic Intelligence Bureau (CEIB),https://ceib.gov.in
,,"Central Excise, Chennai",https://www.centralexcisechennai.gov.in
,,"Central Excise, Trichy",https://trichy.gstchennai.gov.in
,,"Central Excise, Shillong",https://cexstshillong.gov.in
,,"Central Excise, Puducherry",https://pondycentralexcise.gov.in
,,"Central Excise Zone, Jaipur",https://centralexcisejaipur.nic.in
,,"Central Excise and Customs, Commissionerate, Raipur",https://cexraipur.gov.in
,,"Central Excise and Service Tax Commissionerate, Ludhiana",https://gstludhiana.gov.in
,,"Central Excise, Customs and Service Tax Commissionerate, Visakhapatnam  I",https://cenexgstvizag1.gov.in
,,"Central Excise, Service Tax and Customs, Cochin",https://cenexcisekochi.gov.in
,,"Central Excise,Customs and Service Tax, Bhubaneswar",https://centralexciseorissa.gov.in
,,"Central GST & Central Excise Commissionerate, Vadodara-I, Gujarat",https://cgstvdr1.gov.in
,,"Central GST & Customs, Pune Zone, Maharashtra",https://punecgstcus.gov.in
,,"Central GST Commissionerate, Coimbatore, Tamil Nadu",https://coimbatoregst.gov.in
,,"Central GST and Central Excise Commissionerate, Daman",https://www.damancgst.gov.in
,,"Central GST and Central Excise Commissionerate, Patna",https://cexpatna.bih.nic.in
,,"Central Goods & Services Tax, Jaipur Zone, Rajasthan",https://cgstjaipur.gov.in
,,"Central Goods and Service Tax, Raipur",https://gstraipuraudit.gov.in
,,Central Goods and Services Tax Audit Lucknow,https://cgstauditlko.gov.in
,,"Central Goods and Services Tax Zone (CGST), Kolkata",https://cgstkolkata.gov.in
,,Central Public Procurement Portal,https://eprocure.gov.in/mmp
,,Central Registrar of Cooperative Societies,https://crcs.gov.in
,,"Central Revenues Control Laboratory, CBEC",https://crcl.gov.in
,,Chennai Customs Zone,https://chennaicustoms.gov.in
,,Chief Adviser Cost,https://cac.gov.in
,,"Chief Commissioner - CGST & C.Ex, Vadodara Zone, Gujarat",https://cgstvadodarazone.gov.in
,,"Chief Commissioner of Central GST and Customs, Visakhapatnam Zone",https://cgstap.gov.in
,,"Chief Commissioner of Customs (Preventive), Tiruchirappalli",https://trichycustomszone.gov.in
,,Chief Controller of Factories,https://goaf.gov.in
,,"Chief Minister Samagra Gramya Unnayan Yojana,  Assam",https://mmscmsguy.assam.gov.in
,,"Chit Fund Department, Delhi",https://chitfund.delhi.gov.in
,,"Co-operative Audit Department, Tamil Nadu",https://www.tn.gov.in/coopaudit
,,"Commercial Tax Department, Uttar Pradesh",https://comtax.up.nic.in
,,"Commercial Tax and Excise Department Department, Chhattisgarh",https://comtax.cg.nic.in
,,"Commercial Taxes Department, Andhra Pradesh",https://apct.gov.in
,,"Commercial Taxes Department, Goa",https://vat.goa.gov.in
,,"Commissioner (Audit), Central Excise and Service Tax, Jaipur",https://cexauditjaipur.gov.in
,,"Commissioner Customs (Preventive), Lucknow",https://www.commissionercustomslucknow.gov.in
,,"Commissioner of Customs (Prevention), Patna, Bihar",https://customspatna.gov.in
,,"Commissioner of Customs (Preventive), Mumbai",https://ccpmumbai.gov.in
,,"Commissioner(Appeals), Goods and Service Tax (GST) Commissionerate, Chandigarh",https://www.cexchd1.gov.in
,,"Commissionerate of CT and GST, Odisha",https://odishatax.gov.in
,,"Commissionerate of Central Excise and Customs, Vadodara - II",https://www.gstvdr2.gov.in
,,"Commissionerate of Revenue Administration and Disaster Management, Tamil Nadu",https://www.cra.tn.gov.in
,,"Commissionerate of Taxes and Excise, Tripura",https://taxes.tripura.gov.in
,,"Competent Authority (CA), Chennai",https://camumbai.gov.in
,,Controller General of Accounts (CGA),https://cga.gov.in
,,Custom House (Cochin),https://www.cochincustoms.gov.in
,,"Customs Commissionarate (Preventive), Rajasthan",https://rajasthancustoms.gov.in
,,"Customs Commissionerate Preventive, Amritsar",https://amritsarcustoms.gov.in
,,Customs Excise and Service Tax Appellate Tribunal (CESTAT),https://cestat.gov.in
,,"Customs House, Visakhapatnam",https://vizagcustoms.gov.in
,,"Customs Preventive Commissionerate, Central Board of Excise and Customs, Vijayawada",https://apcustoms.gov.in
,,"Customs and Central Excise, Bhopal",https://ccobz.gov.in/posting.html
,,"Customs and Central Excise Commissionerate, Jammu and Kashmir",https://ccejk.nic.in
,,"Customs, Central Excise and Service Tax Commissionerate, Indore",https://gstindore.gov.in
,,"Customs, Central Excise and Service Tax Commissionorate, Tirupati",https://tirupaticentralexcise.gov.in
,,"Customs, Central Excise and Service Tax Zone, Lucknow",https://ccolkozone.gov.in
,,"Customs, Excise and Service Tax Appellate Tribunal (CESTAT), Hyderabad",https://arcestathyd.nic.in
,,"Debt Recovery Appellate Tribunal (DRAT), Chennai",https://www.drat.tn.nic.in
,,Debt Recovery Tribunal (Madurai),https://www.drtmadurai.tn.nic.in
,,"Debts Recovery Tribunal, Coimbatore",https://drtcbe.tn.nic.in
,,"Debts Recovery Tribunal No 1, Chennai",https://www.drt1chennai.tn.nic.in
,,"Debts Recovery Tribunal No 2, Chennai",https://www.drt2chennai.tn.nic.in
,,"Debts Recovery Tribunal No 3, Chennai",https://www.drt3chennai.tn.nic.in
,,Delhi Customs,https://delhicustoms.gov.in
,,Delhi Financial Corporation,https://dfc.delhi.gov.in
,,"Department of Commercial Taxes, Jharkhand",https://ctax.jharkhand.gov.in
,,Department of Public Enterprises,https://dpe.gov.in
,,"Department of Taxes, Nagaland",https://nagalandtax.nic.in
,,"Department of Treasuries & Accounts (DTA), Rajasthan",https://dta.rajasthan.gov.in
,,"Department of Treasuries, Karnataka",https://khajane.karnataka.gov.in
,,"Deposit Insurance and Credit Guarantee Corporation, Mumbai",https://www.dicgc.org.in
,,"Dhanbad Commissionerate, Central Excise and Service Tax",https://cgstranchi.gov.in/dhnbad_area.php
,,"Direct Benefit Transfer (DBT), Bihar",https://dbt.bih.nic.in
,,"Directorate General Of Accounts and Treasuries, Jammu and Kashmir",https://jkdat.nic.in
,,"Directorate General of Anti-profiteering, Central Board of Indirect Taxes and Customs",https://www.dgantiprofiteering.gov.in
,,"Directorate General of Goods and Services Tax Intelligence (DGGI, CBIC)",https://dggi.gov.in
,,Directorate General of Human Resource Development,https://dghrdcbic.gov.in
,,"Directorate of Accounts & Treasuries, Assam",https://doatfinance.assam.gov.in
,,"Directorate of Accounts and Treasuries, Gujarat",https://dat.gujarat.gov.in
,,"Directorate of Accounts and Treasuries, Maharashtra",https://mahakosh.maharashtra.gov.in
,,"Directorate of Accounts and Treasuries, Puducherry",https://dat.py.gov.in
,,"Directorate of Audit, Uttarakhand",https://uttarakhandaudit.uk.gov.in
,,"Directorate of Commercial Taxes, West Bengal",https://wbcomtax.gov.in
,,"Directorate of Data Management (DDM, CBIC)",https://www.cbicddm.gov.in
